"isocode","isoabbr","state_province","iso_state","date","dimension","subnational","total_change","branch","who","institution","report_date","expiration_date","report_change"
484,"MX","Veracruz de Ignacio de la Llave","MX-VER",2020-06-01,"restrts",1,1,"missing",NA,NA,2020-06-01,NA,1
484,"MX","Veracruz de Ignacio de la Llave","MX-VER",2020-07-06,"restrts",1,1,"missing",NA,NA,2020-07-06,NA,1
484,"MX","Veracruz de Ignacio de la Llave","MX-VER",2020-06-01,"sea_bord",1,0.333,"missing",NA,NA,2020-06-01,NA,0.333
484,"MX","Veracruz de Ignacio de la Llave","MX-VER",2020-03-17,"venues",1,1,"executive leadership",NA,"State Ministry of Health",2020-03-17,NA,1
484,"MX","Yucatan","MX-YUC",2020-03-26,"gov_offs",0,1,"executive leadership","Hugo López-Gatell, undersecretary of Health",NA,2020-03-26,NA,1
484,"MX","Yucatan","MX-YUC",2020-03-20,"land_bord",0,0.333,"missing",NA,NA,2020-03-20,NA,0.333
484,"MX","Yucatan","MX-YUC",2020-02-28,"med_stay",0,0.333,"executive leadership","Deputy Health Minister Hugo Lopez-Gatell",NA,2020-02-28,NA,0.333
484,"MX","Yucatan","MX-YUC",2020-03-30,"ne_busn",0,1,"executive leadership","Health Undersecretary Hugo López-Gatell",NA,2020-03-30,NA,1
484,"MX","Yucatan","MX-YUC",2020-03-30,"restrts",0,1,"executive leadership","Health Undersecretary Hugo López-Gatell",NA,2020-03-30,NA,1
484,"MX","Yucatan","MX-YUC",2020-03-15,"schools",0,1,"executive leadership","Public Education Secretary Esteban Moctezuma Barragan",NA,2020-03-15,NA,1
484,"MX","Yucatan","MX-YUC",2020-03-20,"sea_bord",0,0.333,"missing",NA,NA,2020-03-20,NA,0.333
484,"MX","Yucatan","MX-YUC",2020-03-24,"soc_gath",0,0.25,"executive leadership","Deputy Health Minister Hugo Lopez-Gatell",NA,2020-03-24,NA,0.25
484,"MX","Yucatan","MX-YUC",2020-03-30,"soc_gath",0,0.25,"executive leadership","Health Undersecretary Hugo López-Gatell",NA,2020-03-30,NA,0.25
484,"MX","Yucatan","MX-YUC",2020-03-30,"venues",0,1,"executive leadership","Health Undersecretary Hugo López-Gatell",NA,2020-03-30,NA,1
484,"MX","Yucatan","MX-YUC",2020-03-24,"wfh",0,1,"executive leadership","Deputy Health Minister Hugo Lopez-Gatell",NA,2020-03-24,NA,1
484,"MX","Yucatan","MX-YUC",2020-03-27,"emerg",1,1,"missing",NA,NA,2020-03-27,NA,1
484,"MX","Yucatan","MX-YUC",2020-03-20,"gov_offs",1,1,"missing",NA,NA,2020-03-20,NA,1
484,"MX","Yucatan","MX-YUC",2020-06-01,"land_bord",1,0.333,"missing",NA,NA,2020-06-01,NA,0.333
484,"MX","Yucatan","MX-YUC",2020-04-24,"masks",1,1,"executive leadership","State Secretary of Health",NA,2020-04-24,NA,1
484,"MX","Yucatan","MX-YUC",2020-03-29,"med_stay",1,1,"missing",NA,NA,2020-03-29,NA,1
484,"MX","Yucatan","MX-YUC",2020-06-01,"sea_bord",1,0.333,"missing",NA,NA,2020-06-01,NA,0.333
484,"MX","Yucatan","MX-YUC",2020-12-15,"soc_gath",1,0.25,"missing",NA,NA,2020-12-15,NA,0.25
484,"MX","Yucatan","MX-YUC",2020-03-15,"venues",1,1,"executive leadership","Governor",NA,2020-03-15,NA,1
484,"MX","Yucatan","MX-YUC",2020-03-16,"wfh",1,1,"executive leadership","Governor",NA,2020-03-16,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-03-26,"gov_offs",0,1,"executive leadership","Hugo López-Gatell, undersecretary of Health",NA,2020-03-26,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-03-20,"land_bord",0,0.333,"missing",NA,NA,2020-03-20,NA,0.333
484,"MX","Zacatecas","MX-ZAC",2020-02-28,"med_stay",0,0.333,"executive leadership","Deputy Health Minister Hugo Lopez-Gatell",NA,2020-02-28,NA,0.333
484,"MX","Zacatecas","MX-ZAC",2020-03-30,"ne_busn",0,1,"executive leadership","Health Undersecretary Hugo López-Gatell",NA,2020-03-30,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-03-30,"restrts",0,1,"executive leadership","Health Undersecretary Hugo López-Gatell",NA,2020-03-30,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-03-15,"schools",0,1,"executive leadership","Public Education Secretary Esteban Moctezuma Barragan",NA,2020-03-15,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-03-20,"sea_bord",0,0.333,"missing",NA,NA,2020-03-20,NA,0.333
484,"MX","Zacatecas","MX-ZAC",2020-03-24,"soc_gath",0,0.25,"executive leadership","Deputy Health Minister Hugo Lopez-Gatell",NA,2020-03-24,NA,0.25
484,"MX","Zacatecas","MX-ZAC",2020-03-30,"soc_gath",0,0.25,"executive leadership","Health Undersecretary Hugo López-Gatell",NA,2020-03-30,NA,0.25
484,"MX","Zacatecas","MX-ZAC",2020-03-30,"venues",0,1,"executive leadership","Health Undersecretary Hugo López-Gatell",NA,2020-03-30,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-03-24,"wfh",0,1,"executive leadership","Deputy Health Minister Hugo Lopez-Gatell",NA,2020-03-24,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-03-19,"air_bord",1,0.333,"executive leadership",NA,"Minstry of Tourism",2020-03-19,NA,0.333
484,"MX","Zacatecas","MX-ZAC",2020-03-19,"land_bord",1,1,"executive leadership",NA,"Minstry of Tourism",2020-03-19,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-07-20,"masks",1,1,"missing",NA,NA,2020-07-20,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-07-20,"ne_busn",1,1,"missing",NA,NA,2020-07-20,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-03-19,"publ_tr",1,1,"executive leadership",NA,"Minstry of Tourism",2020-03-19,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-07-20,"publ_tr",1,1,"missing",NA,NA,2020-07-20,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-11-30,"publ_tr",1,1,"executive leadership",NA,"Secretary of Health",2020-11-30,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-07-20,"restrts",1,1,"missing",NA,NA,2020-07-20,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-06-01,"sea_bord",1,0.333,"missing",NA,NA,2020-06-01,NA,0.333
484,"MX","Zacatecas","MX-ZAC",2020-03-19,"soc_gath",1,1,"executive leadership",NA,"Minstry of Tourism",2020-03-19,NA,1
484,"MX","Zacatecas","MX-ZAC",2020-03-19,"venues",1,1,"executive leadership",NA,"Minstry of Tourism",2020-03-19,NA,1
50,"BD","Barisal","BD-A",2020-02-07,"air_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Barisal","BD-A",2020-03-10,"gov_offs",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Barisal","BD-A",2020-03-10,"ind_mob",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Barisal","BD-A",2020-02-07,"land_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Barisal","BD-A",2020-03-10,"med_stay",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Barisal","BD-A",2020-03-10,"ne_busn",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Barisal","BD-A",2020-03-10,"publ_tr",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Barisal","BD-A",2020-03-10,"restrts",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Barisal","BD-A",2020-03-10,"schools",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Barisal","BD-A",2020-03-19,"soc_gath",0,0.25,"bureaucracy","cabinet secretary",NA,2020-03-19,NA,0.25
50,"BD","Barisal","BD-A",2020-03-10,"venues",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Barisal","BD-A",2020-03-10,"wfh",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Chittagong","BD-B",2020-02-07,"air_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Chittagong","BD-B",2020-03-10,"gov_offs",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Chittagong","BD-B",2020-03-10,"ind_mob",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Chittagong","BD-B",2020-02-07,"land_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Chittagong","BD-B",2020-03-10,"med_stay",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Chittagong","BD-B",2020-03-10,"ne_busn",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Chittagong","BD-B",2020-03-10,"publ_tr",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Chittagong","BD-B",2020-03-10,"restrts",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Chittagong","BD-B",2020-03-10,"schools",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Chittagong","BD-B",2020-03-19,"soc_gath",0,0.25,"bureaucracy","cabinet secretary",NA,2020-03-19,NA,0.25
50,"BD","Chittagong","BD-B",2020-03-10,"venues",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Chittagong","BD-B",2020-03-10,"wfh",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Dhaka","BD-C",2020-02-07,"air_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Dhaka","BD-C",2020-03-10,"gov_offs",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Dhaka","BD-C",2020-03-10,"ind_mob",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Dhaka","BD-C",2020-02-07,"land_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Dhaka","BD-C",2020-03-10,"med_stay",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Dhaka","BD-C",2020-03-10,"ne_busn",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Dhaka","BD-C",2020-03-10,"publ_tr",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Dhaka","BD-C",2020-03-10,"restrts",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Dhaka","BD-C",2020-03-10,"schools",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Dhaka","BD-C",2020-03-19,"soc_gath",0,0.25,"bureaucracy","cabinet secretary",NA,2020-03-19,NA,0.25
50,"BD","Dhaka","BD-C",2020-03-10,"venues",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Dhaka","BD-C",2020-03-10,"wfh",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Khulna","BD-D",2020-02-07,"air_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Khulna","BD-D",2020-03-10,"gov_offs",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Khulna","BD-D",2020-03-10,"ind_mob",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Khulna","BD-D",2020-02-07,"land_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Khulna","BD-D",2020-03-10,"med_stay",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Khulna","BD-D",2020-03-10,"ne_busn",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Khulna","BD-D",2020-03-10,"publ_tr",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Khulna","BD-D",2020-03-10,"restrts",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Khulna","BD-D",2020-03-10,"schools",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Khulna","BD-D",2020-03-19,"soc_gath",0,0.25,"bureaucracy","cabinet secretary",NA,2020-03-19,NA,0.25
50,"BD","Khulna","BD-D",2020-03-10,"venues",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Khulna","BD-D",2020-03-10,"wfh",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rajshahi","BD-E",2020-02-07,"air_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Rajshahi","BD-E",2020-03-10,"gov_offs",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rajshahi","BD-E",2020-03-10,"ind_mob",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rajshahi","BD-E",2020-02-07,"land_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Rajshahi","BD-E",2020-03-10,"med_stay",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rajshahi","BD-E",2020-03-10,"ne_busn",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rajshahi","BD-E",2020-03-10,"publ_tr",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rajshahi","BD-E",2020-03-10,"restrts",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rajshahi","BD-E",2020-03-10,"schools",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rajshahi","BD-E",2020-03-19,"soc_gath",0,0.25,"bureaucracy","cabinet secretary",NA,2020-03-19,NA,0.25
50,"BD","Rajshahi","BD-E",2020-03-10,"venues",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rajshahi","BD-E",2020-03-10,"wfh",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rangpur","BD-F",2020-02-07,"air_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Rangpur","BD-F",2020-03-10,"gov_offs",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rangpur","BD-F",2020-03-10,"ind_mob",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rangpur","BD-F",2020-02-07,"land_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Rangpur","BD-F",2020-03-10,"med_stay",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rangpur","BD-F",2020-03-10,"ne_busn",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rangpur","BD-F",2020-03-10,"publ_tr",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rangpur","BD-F",2020-03-10,"restrts",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rangpur","BD-F",2020-03-10,"schools",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rangpur","BD-F",2020-03-19,"soc_gath",0,0.25,"bureaucracy","cabinet secretary",NA,2020-03-19,NA,0.25
50,"BD","Rangpur","BD-F",2020-03-10,"venues",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Rangpur","BD-F",2020-03-10,"wfh",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Sylhet","BD-G",2020-02-07,"air_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Sylhet","BD-G",2020-03-10,"gov_offs",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Sylhet","BD-G",2020-03-10,"ind_mob",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Sylhet","BD-G",2020-02-07,"land_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Sylhet","BD-G",2020-03-10,"med_stay",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Sylhet","BD-G",2020-03-10,"ne_busn",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Sylhet","BD-G",2020-03-10,"publ_tr",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Sylhet","BD-G",2020-03-10,"restrts",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Sylhet","BD-G",2020-03-10,"schools",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Sylhet","BD-G",2020-03-19,"soc_gath",0,0.25,"bureaucracy","cabinet secretary",NA,2020-03-19,NA,0.25
50,"BD","Sylhet","BD-G",2020-03-10,"venues",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Sylhet","BD-G",2020-03-10,"wfh",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Sylhet","BD-G",2020-04-10,"land_bord",1,1,"missing",NA,"Sylhet District Administration",2020-04-10,NA,1
50,"BD","Sylhet","BD-G",2020-04-10,"publ_tr",1,1,"missing",NA,"Sylhet District Administration",2020-04-10,NA,1
50,"BD","Mymensingh","BD-H",2020-02-07,"air_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Mymensingh","BD-H",2020-03-10,"gov_offs",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Mymensingh","BD-H",2020-03-10,"ind_mob",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Mymensingh","BD-H",2020-02-07,"land_bord",0,0.333,"executive leadership","foreign minister AK Abdul Momen ",NA,2020-02-07,NA,0.333
50,"BD","Mymensingh","BD-H",2020-03-10,"med_stay",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Mymensingh","BD-H",2020-03-10,"ne_busn",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Mymensingh","BD-H",2020-03-10,"publ_tr",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Mymensingh","BD-H",2020-03-10,"restrts",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Mymensingh","BD-H",2020-03-10,"schools",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Mymensingh","BD-H",2020-03-19,"soc_gath",0,0.25,"bureaucracy","cabinet secretary",NA,2020-03-19,NA,0.25
50,"BD","Mymensingh","BD-H",2020-03-10,"venues",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
50,"BD","Mymensingh","BD-H",2020-03-10,"wfh",0,1,"executive leadership",NA,"Bangladesh Government",2020-04-10,NA,1
566,"NG","Abia","NG-AB",2020-04-01,"air_bord",1,1,"executive leadership","Governor","Governor Office",2020-03-28,2020-05-11,1
566,"NG","Abia","NG-AB",2020-04-01,"gov_offs",1,1,"executive leadership","Governor","Governor Office",2020-03-28,2020-05-11,1
566,"NG","Abia","NG-AB",2020-04-01,"ind_mob",1,1,"executive leadership","Governor","Governor Office",2020-03-28,2020-05-11,1
566,"NG","Abia","NG-AB",2020-04-01,"land_bord",1,1,"executive leadership","Governor","Governor Office",2020-03-28,2020-05-11,1
566,"NG","Abia","NG-AB",2020-04-01,"masks",1,1,"executive leadership","Governor","Governor Office",2020-03-28,2020-05-11,1
566,"NG","Abia","NG-AB",2020-04-01,"med_stay",1,1,"executive leadership","Governor","Governor Office",2020-03-28,2020-05-11,1
566,"NG","Abia","NG-AB",2020-04-01,"ne_busn",1,1,"executive leadership","Governor","Governor Office",2020-03-28,2020-05-11,1
566,"NG","Abia","NG-AB",2020-04-01,"publ_tr",1,1,"executive leadership","Governor","Governor Office",2020-03-28,2020-05-11,1
566,"NG","Abia","NG-AB",2020-04-01,"restrts",1,1,"executive leadership","Governor","Governor Office",2020-03-28,2020-05-11,1
566,"NG","Abia","NG-AB",2020-04-01,"schools",1,1,"executive leadership","Governor","Governor Office",2020-03-28,2020-05-11,1
566,"NG","Abia","NG-AB",2020-05-04,"sea_bord",1,1,"executive leadership","Barr. Chris Ezem","Secretary to Abia State Government and Chairman Inter-ministerial Committee on COVID-19",2020-05-04,NA,1
566,"NG","Abia","NG-AB",2020-04-01,"soc_gath",1,0.5,"executive leadership","Governor","Governor Office",2020-03-28,2020-05-11,0.5
566,"NG","Abia","NG-AB",2020-04-01,"venues",1,1,"executive leadership","Governor","Governor Office",2020-03-28,2020-05-11,1
566,"NG","Abia","NG-AB",2020-04-01,"wfh",1,1,"executive leadership","Governor","Governor Office",2020-03-28,2020-05-11,1
566,"NG","Adamawa","NG-AD",2020-03-31,"air_bord",1,1,"executive leadership","Humwashi  Wonosikou","The Governor’s Chief Press Secretary",2020-03-30,2020-04-14,1
566,"NG","Adamawa","NG-AD",2020-03-31,"gov_offs",1,1,"executive leadership","Humwashi  Wonosikou","The Governor’s Chief Press Secretary",2020-03-30,2020-04-14,1
566,"NG","Adamawa","NG-AD",2020-05-14,"ind_mob",1,0.2,"executive leadership","Humwashi  Wonosikou","The Governor’s Chief Press Secretary",2020-05-14,NA,0.2
566,"NG","Adamawa","NG-AD",2020-03-31,"land_bord",1,1,"executive leadership","Humwashi  Wonosikou","The Governor’s Chief Press Secretary",2020-03-30,2020-04-14,1
566,"NG","Adamawa","NG-AD",2020-08-06,"masks",1,1,"executive leadership","Humwashi  Wonosikou","The Governor’s Chief Press Secretary",2020-08-06,NA,1
566,"NG","Adamawa","NG-AD",2020-06-18,"med_stay",1,1,"executive leadership","Humwashi  Wonosikou","The Governor’s Chief Press Secretary",2020-06-18,NA,1
566,"NG","Adamawa","NG-AD",2020-03-31,"ne_busn",1,1,"executive leadership","Humwashi  Wonosikou","The Governor’s Chief Press Secretary",2020-03-30,2020-04-14,1
566,"NG","Adamawa","NG-AD",2020-03-31,"restrts",1,1,"executive leadership","Humwashi  Wonosikou","The Governor’s Chief Press Secretary",2020-03-30,2020-04-14,1
566,"NG","Adamawa","NG-AD",2020-03-27,"schools",1,1,"executive leadership","Mrs Wilbina Jackson","the state Commissioner for Education",2020-03-19,NA,1
566,"NG","Adamawa","NG-AD",2020-05-14,"soc_gath",1,0.5,"executive leadership","Humwashi  Wonosikou","The Governor’s Chief Press Secretary",2020-05-14,NA,0.5
566,"NG","Adamawa","NG-AD",2020-03-31,"venues",1,1,"executive leadership","Humwashi  Wonosikou","The Governor’s Chief Press Secretary",2020-03-30,2020-04-14,1
566,"NG","Adamawa","NG-AD",2020-03-31,"wfh",1,1,"executive leadership","Humwashi  Wonosikou","The Governor’s Chief Press Secretary",2020-03-30,2020-04-14,1
566,"NG","Akwa Ibom","NG-AK",2020-03-30,"air_bord",1,1,"executive leadership","Emmanuel Ekuwem","the Secretary to the State Government",2020-03-25,2020-04-07,1
566,"NG","Akwa Ibom","NG-AK",2020-03-30,"gov_offs",1,1,"executive leadership","Emmanuel Ekuwem","the Secretary to the State Government",2020-03-25,2020-04-07,1
566,"NG","Akwa Ibom","NG-AK",2020-04-02,"ind_mob",1,1,"executive leadership","Udom Emmanuel","The State Governor",2020-04-01,2020-04-29,1
566,"NG","Akwa Ibom","NG-AK",2020-12-25,"ind_mob",1,0.6,"executive leadership","Orman Esin","Hon. Commissioner for Culture and Tourism",2020-12-02,NA,0.6
566,"NG","Akwa Ibom","NG-AK",2020-03-30,"land_bord",1,1,"executive leadership","Emmanuel Ekuwem","the Secretary to the State Government",2020-03-25,2020-04-07,1
566,"NG","Akwa Ibom","NG-AK",2020-08-07,"masks",1,1,"executive leadership","Emmanuel Ekuwem","Secretary to State Government & Chairman, Covid-20",2020-08-07,NA,1
